customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST02977,Male,0,No,No,5,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card,18.0,104.47,Yes
CUST02978,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No internet,No internet,No,Yes,Yes,No,Month-to-month,No,Bank transfer,38.12,1230.03,Yes
CUST02979,Male,0,No,No,39,Yes,No,DSL,No internet,No,No,No,No,Yes,One year,Yes,Mailed check,49.61,1920.93,No
CUST02980,Male,0,No,No,2,Yes,No,DSL,Yes,No,No internet,No,Yes,No,Month-to-month,Yes,Bank transfer,68.0,55.53,Yes
CUST02981,Female,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,30.22,92.33,Yes
CUST02982,Male,0,No,No,9,Yes,No,DSL,No,No internet,No,No,No,No,Two year,Yes,Credit card,29.04,220.97,No
CUST02983,Male,0,Yes,No,23,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,48.84,1093.76,No
CUST02984,Female,0,No,No,37,Yes,Yes,No,No internet,No internet,Yes,Yes,No internet,No internet,Month-to-month,Yes,Mailed check,74.49,2775.02,No
CUST02985,Female,0,No,No,18,Yes,No,DSL,No,No,No internet,Yes,No,Yes,Month-to-month,No,Mailed check,51.31,1119.78,No
CUST02986,Female,1,No,No,20,Yes,Yes,Fiber optic,No,No,No internet,No internet,No internet,No internet,Month-to-month,Yes,Mailed check,64.88,1380.98,Yes
CUST02987,Male,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,No internet,Yes,No internet,One year,Yes,Electronic check,60.39,2227.7,No
CUST02988,Male,0,Yes,No,18,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,39.14,579.12,No
CUST02989,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,47.14,1069.37,Yes
CUST02990,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No internet,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,46.24,727.4,Yes
CUST02991,Female,0,Yes,Yes,50,Yes,No,DSL,Yes,Yes,Yes,No,No internet,No internet,Month-to-month,Yes,Electronic check,84.51,4202.39,Yes
CUST02992,Female,0,Yes,Yes,6,Yes,Yes,DSL,No internet,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,36.2,198.87,Yes
CUST02993,Female,0,Yes,No,7,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,68.8,470.52,Yes
CUST02994,Female,1,No,No,3,No,Yes,DSL,Yes,No internet,Yes,No,No internet,No,Two year,No,Bank transfer,71.75,193.71,Yes
CUST02995,Male,0,Yes,No,41,Yes,No,No,No,No,Yes,No internet,Yes,No,Two year,Yes,Credit card,47.04,1880.69,No
CUST02996,Male,0,No,No,12,Yes,No phone service,DSL,No,Yes,No,Yes,No internet,No,Month-to-month,Yes,Mailed check,61.79,527.14,Yes
CUST02997,Male,0,Yes,Yes,10,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet,Yes,Two year,Yes,Electronic check,55.83,576.9,No
CUST02998,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card,106.41,7723.41,No
CUST02999,Female,0,No,Yes,62,Yes,No,Fiber optic,No,Yes,No internet,No internet,No,Yes,Month-to-month,Yes,Electronic check,68.74,4167.41,Yes
CUST03000,Female,0,Yes,No,72,No,No,Fiber optic,No,No,No internet,No internet,Yes,No,Month-to-month,No,Electronic check,95.81,6970.51,No
CUST03001,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet,Yes,Month-to-month,Yes,Mailed check,63.44,221.06,Yes
CUST03002,Female,0,Yes,Yes,53,Yes,No,No,No internet,Yes,No internet,No,No,Yes,One year,Yes,Mailed check,50.32,2679.25,No
CUST03003,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,Yes,No,No,No internet,One year,No,Credit card,74.14,685.61,No
CUST03004,Male,0,Yes,No,0,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card,38.98,73.97,No
CUST03005,Male,0,No,No,11,Yes,No,No,No,No internet,No internet,Yes,No,Yes,Two year,Yes,Mailed check,62.54,742.26,No
CUST03006,Female,0,No,No,17,Yes,No,No,No internet,No,No,Yes,Yes,No internet,Two year,No,Mailed check,55.19,780.33,No
CUST03007,Male,1,No,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,58.13,245.78,No
CUST03008,Female,1,Yes,Yes,18,Yes,No phone service,No,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,56.92,1079.99,No
CUST03009,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card,61.6,2426.28,Yes
CUST03010,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,No,No internet,No,No,No internet,Month-to-month,Yes,Mailed check,62.24,505.86,Yes
CUST03011,Female,0,No,No,10,Yes,No phone service,No,No internet,No internet,No internet,No,Yes,Yes,One year,Yes,Electronic check,76.26,641.61,Yes
CUST03012,Male,1,No,No,9,Yes,No,Fiber optic,No,No,No internet,No internet,Yes,No,One year,No,Electronic check,46.23,540.91,No
CUST03013,Male,0,No,No,61,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,72.53,4413.04,No
CUST03014,Female,0,Yes,No,1,Yes,No,Fiber optic,No internet,No internet,No,No,No,Yes,Two year,Yes,Bank transfer,54.42,133.13,No
CUST03015,Female,0,No,No,14,Yes,No,No,No,Yes,No internet,Yes,Yes,No,Two year,No,Mailed check,60.13,1044.65,No
CUST03016,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No internet,Yes,Yes,No,No,No,One year,Yes,Bank transfer,71.01,381.66,No
CUST03017,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No internet,No internet,No internet,Yes,No,Month-to-month,Yes,Bank transfer,93.92,4858.4,Yes
CUST03018,Female,1,Yes,No,2,Yes,No,Fiber optic,No,No internet,Yes,No,Yes,No internet,Two year,Yes,Bank transfer,35.28,68.83,No
CUST03019,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,No internet,No,Yes,No,Month-to-month,No,Credit card,47.43,599.04,No
CUST03020,Female,0,Yes,Yes,12,Yes,Yes,No,No,No,Yes,No internet,No,Yes,Month-to-month,No,Credit card,71.67,936.64,No
CUST03021,Female,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,73.31,3719.52,No
CUST03022,Female,0,Yes,Yes,5,Yes,No,No,No internet,No internet,No,No,Yes,No internet,One year,Yes,Bank transfer,35.25,109.89,No
CUST03023,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,43.02,1170.58,Yes
CUST03024,Male,0,No,No,3,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,51.31,194.45,Yes
CUST03025,Male,1,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card,89.8,6496.85,Yes
CUST03026,Male,0,No,No,21,Yes,Yes,Fiber optic,No internet,No,Yes,Yes,No internet,No,One year,Yes,Electronic check,92.86,1905.53,No
CUST03027,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No internet,No,Yes,One year,Yes,Credit card,59.15,1491.98,No
CUST03028,Male,0,No,No,13,Yes,Yes,No,No internet,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.04,691.72,No
CUST03029,Male,1,Yes,No,10,Yes,No phone service,No,No,No internet,Yes,No,No internet,No internet,Month-to-month,No,Bank transfer,83.73,834.28,Yes
CUST03030,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No internet,Yes,No internet,No,No,Yes,Two year,Yes,Electronic check,51.31,90.1,Yes
CUST03031,Female,1,Yes,No,22,No,Yes,Fiber optic,No,No internet,Yes,Yes,No,No,Month-to-month,No,Mailed check,82.62,1911.7,Yes
CUST03032,Male,1,Yes,No,72,Yes,No,No,No,No,No,No,No internet,Yes,Month-to-month,Yes,Electronic check,120.0,8693.45,Yes
CUST03033,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No internet,No,Yes,No internet,No,Month-to-month,Yes,Electronic check,77.17,780.78,Yes
CUST03034,Female,0,Yes,No,51,Yes,No,No,Yes,No,No,No internet,No internet,No,Month-to-month,Yes,Credit card,81.09,4252.68,Yes
CUST03035,Male,0,Yes,No,3,Yes,Yes,No,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,62.41,232.75,No
CUST03036,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,No internet,Yes,No internet,Yes,No,Yes,Month-to-month,No,Mailed check,103.2,6781.45,Yes
CUST03037,Female,1,No,No,10,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer,50.65,606.65,No
CUST03038,Male,0,No,Yes,11,Yes,Yes,No,No internet,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,35.92,417.08,Yes
CUST03039,Male,0,Yes,No,14,Yes,No,No,Yes,Yes,Yes,No,No internet,Yes,Two year,No,Electronic check,87.21,1313.06,No
CUST03040,Male,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,No internet,Yes,One year,Yes,Electronic check,46.23,1401.02,No
CUST03041,Female,0,No,Yes,30,Yes,Yes,No,Yes,No,No internet,No,No internet,No internet,Month-to-month,No,Bank transfer,99.02,3026.82,Yes
CUST03042,Male,1,Yes,No,15,Yes,Yes,No,No,No internet,Yes,No internet,Yes,No,Two year,No,Credit card,57.08,1004.01,No
CUST03043,Male,0,No,Yes,17,Yes,No,DSL,No internet,Yes,No internet,Yes,Yes,No,Month-to-month,Yes,Credit card,44.96,903.95,Yes
CUST03044,Female,0,Yes,No,0,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card,61.91,0.0,No
CUST03045,Male,0,No,No,8,Yes,Yes,DSL,Yes,No,Yes,No,No internet,No internet,Two year,No,Bank transfer,29.91,332.15,No
CUST03046,Female,0,No,No,10,Yes,No,DSL,Yes,Yes,No,No internet,No,Yes,One year,Yes,Credit card,93.57,874.83,Yes
CUST03047,Female,0,No,Yes,19,Yes,No,No,No,No,No,No internet,Yes,Yes,One year,Yes,Electronic check,88.36,1758.34,No
CUST03048,Male,0,No,No,19,Yes,Yes,DSL,No,Yes,No,No,No internet,No,Month-to-month,No,Mailed check,82.6,1556.14,No
CUST03049,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No internet,No,No,Yes,Month-to-month,Yes,Mailed check,41.62,1056.09,Yes
CUST03050,Female,0,Yes,No,30,Yes,Yes,No,No,Yes,No internet,No,No,No,Month-to-month,Yes,Electronic check,84.42,2561.66,Yes
CUST03051,Male,0,No,No,6,No,No,No,No,Yes,Yes,No,No internet,No,Two year,No,Credit card,70.84,530.1,No
CUST03052,Female,0,No,Yes,35,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,69.99,2510.08,No
CUST03053,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No internet,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,62.62,0.0,Yes
CUST03054,Male,0,No,No,30,Yes,Yes,DSL,No,No,No internet,No,No internet,Yes,Month-to-month,Yes,Mailed check,74.26,2254.8,No
CUST03055,Male,0,Yes,No,2,Yes,No,DSL,Yes,Yes,No internet,No internet,No internet,No,Month-to-month,Yes,Electronic check,32.83,52.38,Yes
CUST03056,Male,0,Yes,No,31,Yes,No,DSL,No,No,No internet,No,Yes,No,Month-to-month,No,Electronic check,58.95,1908.49,No
CUST03057,Female,0,No,No,17,No,No,DSL,Yes,Yes,No internet,No,Yes,No internet,Month-to-month,No,Mailed check,53.98,1021.03,No
CUST03058,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,Yes,No internet,Yes,One year,Yes,Credit card,33.75,309.2,No
CUST03059,Female,1,Yes,Yes,28,Yes,No,DSL,No,No internet,No internet,Yes,No internet,Yes,Two year,No,Bank transfer,85.3,2398.33,No
CUST03060,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No internet,No,No,No internet,No,Yes,One year,Yes,Mailed check,66.94,0.0,No
CUST03061,Female,0,Yes,Yes,6,Yes,No,No,No,No,No internet,No,Yes,Yes,One year,No,Electronic check,59.79,378.62,No
CUST03062,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No internet,No,No internet,Two year,Yes,Mailed check,89.1,1821.64,No
CUST03063,Female,0,No,No,45,Yes,No,Fiber optic,No internet,No,No internet,Yes,No,Yes,One year,No,Electronic check,77.72,3491.5,No
CUST03064,Female,0,Yes,No,11,No,No,No,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,55.81,642.28,Yes
CUST03065,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,No,No internet,No internet,No,No internet,Month-to-month,No,Electronic check,45.22,87.74,Yes
CUST03066,Male,0,Yes,No,17,Yes,Yes,No,Yes,No internet,Yes,No,Yes,No,Month-to-month,No,Bank transfer,62.64,1038.15,Yes
CUST03067,Male,0,Yes,No,23,No,No,DSL,Yes,No internet,No,Yes,Yes,No,One year,No,Bank transfer,21.07,334.97,No
CUST03068,Female,0,No,No,13,Yes,Yes,Fiber optic,No internet,No internet,No internet,Yes,No,Yes,Two year,No,Mailed check,82.95,1161.37,No
CUST03069,Female,0,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer,80.88,3849.96,No
CUST03070,Male,0,Yes,No,17,Yes,Yes,DSL,No,No,Yes,Yes,No internet,No internet,Two year,No,Bank transfer,75.5,1248.23,No
CUST03071,Female,0,Yes,Yes,0,Yes,Yes,DSL,No,No internet,No,No,Yes,No,Month-to-month,No,Electronic check,67.19,131.4,No
CUST03072,Male,0,No,Yes,6,Yes,No phone service,No,No,Yes,No,No internet,Yes,Yes,Two year,Yes,Bank transfer,64.05,279.62,No
CUST03073,Male,1,No,No,14,Yes,No,Fiber optic,No internet,No internet,Yes,No internet,Yes,Yes,Two year,Yes,Bank transfer,51.68,650.16,Yes
CUST03074,Male,0,No,No,28,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,18.0,,No
CUST03075,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No internet,Yes,No internet,Yes,No internet,Two year,Yes,Electronic check,85.24,431.53,No
CUST03076,Female,1,Yes,No,72,Yes,Yes,No,Yes,Yes,No internet,No,No,No,One year,No,Electronic check,96.27,6699.3,No
CUST03077,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,Yes,Yes,No internet,Yes,Month-to-month,Yes,Credit card,49.43,418.68,Yes
CUST03078,Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet,No internet,Month-to-month,Yes,Mailed check,55.04,1060.15,Yes
CUST03079,Male,0,No,No,0,No,No,No,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,43.08,215.13,No
CUST03080,Male,1,Yes,No,51,Yes,No,Fiber optic,No,No internet,No internet,Yes,No,No,Two year,Yes,Electronic check,85.27,4272.67,Yes
CUST03081,Male,1,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet,Month-to-month,Yes,Electronic check,77.37,2833.17,Yes
CUST03082,Female,0,Yes,No,5,Yes,No,No,No,No internet,No,Yes,Yes,No,One year,No,Electronic check,54.25,,Yes
CUST03083,Male,0,No,Yes,64,No,No,Fiber optic,No,No internet,Yes,No,No,No internet,Two year,No,Mailed check,78.36,4933.22,No
CUST03084,Female,0,Yes,No,9,Yes,No,No,Yes,No internet,No internet,Yes,Yes,No internet,Month-to-month,Yes,Mailed check,67.83,758.65,Yes
CUST03085,Male,0,Yes,No,28,Yes,No phone service,DSL,No,No internet,No internet,Yes,Yes,Yes,Month-to-month,Yes,Credit card,74.9,2093.57,Yes
CUST03086,Female,0,No,No,41,Yes,No,No,No,No internet,No internet,Yes,Yes,Yes,Month-to-month,No,Credit card,62.48,2583.81,No
CUST03087,Female,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No internet,Yes,No internet,No internet,Month-to-month,No,Mailed check,68.91,2258.78,Yes
CUST03088,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,No internet,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,62.04,3489.02,Yes
CUST03089,Female,0,Yes,No,47,Yes,Yes,No,Yes,Yes,No,No,No,No internet,Month-to-month,Yes,Mailed check,82.86,3921.69,No
CUST03090,Female,0,Yes,No,72,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,111.34,7953.72,No
CUST03091,Female,0,Yes,No,4,Yes,Yes,DSL,No internet,Yes,No internet,Yes,No,No,One year,Yes,Electronic check,65.25,173.93,No
CUST03092,Male,0,No,No,8,No,No,No,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,52.78,468.13,No
CUST03093,Female,1,No,No,24,Yes,Yes,DSL,No internet,Yes,No,Yes,Yes,No internet,One year,No,Electronic check,57.5,1493.01,No
CUST03094,Male,0,Yes,Yes,31,Yes,No,DSL,No internet,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,75.77,2348.78,Yes
CUST03095,Female,0,Yes,Yes,18,Yes,No phone service,DSL,No,No,No internet,No,No,Yes,Two year,Yes,Bank transfer,50.09,1055.17,No
CUST03096,Female,0,No,No,1,Yes,Yes,No,No,No,No,No,No,No internet,Two year,No,Electronic check,50.93,27.39,No
CUST03097,Male,0,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,No,No internet,No,No,Two year,No,Electronic check,83.5,3501.82,No
CUST03098,Female,1,Yes,No,72,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet,Month-to-month,No,Credit card,83.96,5928.4,Yes
CUST03099,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet,No,Two year,No,Bank transfer,57.57,843.41,No
CUST03100,Male,0,Yes,No,6,No,Yes,DSL,Yes,No,No internet,No,No internet,No internet,Two year,No,Mailed check,37.43,402.81,No
CUST03101,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,No internet,Yes,No,Yes,Month-to-month,Yes,Electronic check,45.15,36.29,Yes
CUST03102,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No internet,No,No,No,No internet,Month-to-month,Yes,Credit card,46.3,216.1,Yes
CUST03103,Female,0,Yes,No,28,Yes,No,DSL,No,No internet,No internet,No internet,No internet,No,One year,No,Electronic check,82.39,2276.16,No
CUST03104,Female,0,Yes,No,58,Yes,Yes,No,Yes,Yes,Yes,No,No internet,Yes,Month-to-month,Yes,Bank transfer,82.26,4766.51,Yes
CUST03105,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No internet,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,41.07,83.58,Yes
CUST03106,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No internet,Yes,No internet,No,Yes,Month-to-month,No,Mailed check,53.36,1069.55,Yes
CUST03107,Female,0,No,Yes,28,No,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card,79.41,2257.81,No
CUST03108,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No internet,No,No,No,Two year,Yes,Electronic check,40.1,,Yes
CUST03109,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,No internet,No,One year,Yes,Credit card,47.96,846.35,No
CUST03110,Male,1,No,No,30,Yes,Yes,DSL,Yes,No internet,No,No,No,No internet,One year,Yes,Mailed check,59.42,1837.02,No
CUST03111,Male,0,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,No internet,Month-to-month,Yes,Bank transfer,74.15,3148.26,Yes
CUST03112,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet,No,One year,Yes,Credit card,59.03,818.31,No
CUST03113,Female,0,Yes,No,33,Yes,No,Fiber optic,No internet,No internet,No,No,No internet,No,Month-to-month,Yes,Bank transfer,64.4,2126.78,Yes
CUST03114,Female,0,Yes,No,8,Yes,No,No,No internet,Yes,No,No,No,No internet,Two year,Yes,Credit card,52.95,369.43,Yes
CUST03115,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,32.51,175.73,Yes
CUST03116,Male,0,Yes,Yes,4,Yes,No,No,Yes,No,No,Yes,No internet,Yes,Month-to-month,No,Credit card,38.11,221.42,Yes
CUST03117,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No internet,Yes,No,No internet,No,Month-to-month,No,Bank transfer,63.89,625.93,Yes
CUST03118,Female,0,Yes,No,0,No,No phone service,Fiber optic,No,No internet,No,Yes,No,Yes,Two year,Yes,Credit card,28.22,137.17,Yes
CUST03119,Female,0,Yes,No,7,Yes,Yes,DSL,No,No,No,No internet,No,No,Two year,Yes,Credit card,49.63,503.65,No
CUST03120,Female,0,Yes,No,25,Yes,No,Fiber optic,No internet,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,77.0,1840.53,No
CUST03121,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No internet,No,No,Yes,No internet,Month-to-month,Yes,Mailed check,65.81,1686.04,No
CUST03122,Female,0,No,No,1,Yes,Yes,Fiber optic,No internet,Yes,No internet,No,Yes,No internet,One year,Yes,Credit card,40.36,16.43,No
CUST03123,Male,0,No,No,8,Yes,Yes,DSL,No internet,No internet,No internet,No,No,No,Two year,Yes,Bank transfer,64.88,442.75,Yes
CUST03124,Male,0,Yes,No,20,Yes,No phone service,DSL,No internet,Yes,No,No internet,No,No,Month-to-month,Yes,Mailed check,49.27,981.64,Yes
CUST03125,Female,0,Yes,Yes,9,Yes,Yes,DSL,No internet,No,Yes,Yes,No,No internet,Month-to-month,Yes,Electronic check,55.42,285.2,Yes
CUST03126,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No internet,No internet,No internet,No,Yes,Month-to-month,Yes,Mailed check,44.43,610.97,Yes
CUST03127,Female,0,Yes,No,29,Yes,No phone service,DSL,Yes,No,No,No,Yes,No internet,One year,Yes,Bank transfer,42.3,1313.39,No
CUST03128,Male,0,No,No,0,Yes,No,No,No,Yes,No internet,No internet,No internet,No,Month-to-month,Yes,Bank transfer,48.28,22.95,Yes
CUST03129,Female,0,No,No,7,Yes,Yes,No,No,No internet,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.7,598.56,Yes
CUST03130,Female,0,Yes,No,3,Yes,No phone service,No,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,68.68,136.17,Yes
CUST03131,Male,0,Yes,No,3,No,No,Fiber optic,No,Yes,Yes,No internet,No,No internet,One year,Yes,Bank transfer,62.58,0.0,No
CUST03132,Female,0,Yes,No,72,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet,No,Two year,Yes,Credit card,96.81,6922.39,No
CUST03133,Male,0,No,No,11,Yes,Yes,No,No,Yes,Yes,No internet,No internet,Yes,Two year,No,Mailed check,66.94,614.66,Yes
CUST03134,Female,0,No,Yes,17,Yes,No,Fiber optic,No internet,Yes,No,No,No,No,One year,Yes,Credit card,55.51,944.71,No
CUST03135,Male,0,No,No,31,Yes,Yes,DSL,No,No,Yes,No internet,No,No internet,Two year,Yes,Mailed check,46.87,1596.85,No
CUST03136,Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,No internet,Yes,Month-to-month,Yes,Credit card,63.04,92.57,Yes
CUST03137,Female,0,Yes,No,6,Yes,No phone service,Fiber optic,No,No internet,No,No internet,Yes,Yes,One year,No,Bank transfer,67.13,376.95,No
CUST03138,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,No internet,No,Yes,Month-to-month,No,Credit card,83.97,3637.78,Yes
CUST03139,Male,0,No,Yes,47,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card,77.04,3790.3,No
CUST03140,Female,0,Yes,No,11,Yes,Yes,No,No,Yes,Yes,Yes,No internet,Yes,Two year,Yes,Electronic check,60.6,711.01,No
CUST03141,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet,Two year,Yes,Credit card,34.53,315.04,No
CUST03142,Male,0,No,Yes,33,Yes,Yes,DSL,No internet,No internet,No,No,No,No,Month-to-month,No,Bank transfer,89.9,2979.13,Yes
CUST03143,Male,1,No,Yes,8,Yes,No,Fiber optic,No internet,Yes,No internet,No,Yes,No internet,Two year,No,Electronic check,62.3,514.01,No
CUST03144,Male,0,No,Yes,2,Yes,Yes,No,No,No,No,No internet,No internet,Yes,Two year,Yes,Electronic check,19.39,19.91,No
CUST03145,Female,0,No,No,7,Yes,No phone service,DSL,No,No internet,No,No,No internet,No,Month-to-month,Yes,Mailed check,51.45,489.05,Yes
CUST03146,Female,1,No,Yes,11,Yes,Yes,DSL,No,No internet,No internet,Yes,No internet,No,Two year,Yes,Bank transfer,66.7,818.18,No
CUST03147,Male,1,No,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,No internet,No internet,No,Month-to-month,Yes,Bank transfer,68.55,0.0,Yes
CUST03148,Male,0,Yes,Yes,15,Yes,Yes,No,Yes,Yes,Yes,No,No internet,No,Two year,No,Mailed check,56.42,719.89,No
CUST03149,Male,1,No,No,32,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.34,2101.57,No
CUST03150,Male,0,Yes,No,17,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,50.56,760.07,No
CUST03151,Female,1,Yes,No,1,Yes,No,Fiber optic,No internet,No,No,No internet,Yes,No,One year,No,Electronic check,60.53,13.76,No
CUST03152,Female,0,Yes,No,13,Yes,No phone service,DSL,Yes,No,No internet,No internet,Yes,Yes,Month-to-month,Yes,Mailed check,53.76,698.74,Yes
CUST03153,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,94.4,2719.7,Yes
CUST03154,Male,0,No,No,1,Yes,No,Fiber optic,No internet,Yes,No,Yes,No internet,No,One year,Yes,Credit card,45.59,62.72,No
CUST03155,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No internet,Yes,No,No,Two year,Yes,Electronic check,38.97,5.58,Yes
CUST03156,Female,0,Yes,Yes,11,Yes,No,DSL,No,Yes,No internet,No internet,No,Yes,Month-to-month,No,Bank transfer,71.78,650.02,Yes
CUST03157,Male,0,Yes,No,5,Yes,Yes,DSL,No internet,No internet,Yes,No,No,No,Two year,No,Mailed check,52.53,166.01,No
CUST03158,Female,0,Yes,Yes,65,No,Yes,DSL,No,No internet,No,Yes,Yes,Yes,Two year,Yes,Electronic check,96.16,6144.99,No
CUST03159,Male,0,Yes,Yes,20,Yes,No,No,Yes,No,No,No,Yes,No internet,One year,No,Credit card,58.69,1094.41,No
